terrainid,tx,tz,surface_height
1021,999770,1003460,692.94
1022,999780,1003460,692.672
1023,999790,1003460,692.421
1024,999800,1003460,692.243
1025,999810,1003460,692.026
1026,999820,1003460,691.86
1027,999830,1003460,691.753
1028,999840,1003460,691.674
1029,999850,1003460,691.628
1030,999860,1003460,691.63
1031,999870,1003460,691.605
1032,999880,1003460,691.637
1033,999890,1003460,691.672
1034,999900,1003460,691.786
1035,999910,1003460,691.855
1036,999920,1003460,691.911
1037,999930,1003460,692.04
1038,999940,1003460,692.136
1039,999950,1003460,692.161
1040,999960,1003460,692.205
1041,999970,1003460,692.237
1042,999980,1003460,692.235
1043,999990,1003460,692.312
1044,1000000,1003460,692.334
1045,1000010,1003460,692.34
1046,1000020,1003460,692.194
1047,1000030,1003460,691.903
1048,1000040,1003460,691.447
1049,1000050,1003460,690.761
1050,1000060,1003460,690.039
1051,1000070,1003460,689.179
1052,1000080,1003460,688.177
1053,1000090,1003460,686.989
1054,1000100,1003460,685.619
1055,1000110,1003460,684.233
1056,1000120,1003460,682.83
1057,1000130,1003460,681.621
1058,1000140,1003460,680.462
1059,1000150,1003460,679.064
1060,1000160,1003460,677.714
1061,1000170,1003460,676.422
1062,1000180,1003460,675.188
1063,1000190,1003460,673.845
1064,1000200,1003460,672.534
1065,1000210,1003460,671.35
1066,1000220,1003460,669.987
1067,1000230,1003460,669.271
1068,1000240,1003460,668.692
1069,1000250,1003460,668.069
1070,1000260,1003460,667.5
1071,1000270,1003460,667.022
1072,1000280,1003460,666.509
1073,1000290,1003460,666.079
1074,1000300,1003460,665.801
1075,1000310,1003460,665.813
1076,1000320,1003460,665.681
1077,1000330,1003460,665.389
1078,1000340,1003460,665.367
1079,1000350,1003460,665.297
1080,1000360,1003460,664.908
1081,1000370,1003460,664.423
1082,1000380,1003460,664.097
1083,1000390,1003460,663.426
1084,1000400,1003460,662.618
1085,1000410,1003460,661.376
1086,1000420,1003460,660.606
1087,1000430,1003460,659.459
1088,1000440,1003460,658.494
1089,1000450,1003460,657.06
1090,1000460,1003460,655.13
1091,1000470,1003460,652.816
1092,1000480,1003460,649.621
1093,1000490,1003460,646.314
1094,1000500,1003460,643.1
1095,1000510,1003460,640.599
1096,1000520,1003460,637.983
1097,1000530,1003460,635.413
1098,1000540,1003460,633.195
1099,1000550,1003460,631.013
1100,1000560,1003460,629.129
1101,1000570,1003460,627.297
1102,1000580,1003460,625.124
1103,1000590,1003460,623.012
1104,1000600,1003460,620.848
1105,1000610,1003460,618.64
1106,1000620,1003460,616.628
1107,1000630,1003460,614.867
1108,1000640,1003460,613.476
1109,1000650,1003460,612.508
1110,1000660,1003460,611.984
1111,999660,1003470,699.982
1112,999670,1003470,698.85
1113,999680,1003470,697.79
1114,999690,1003470,696.847
1115,999700,1003470,696.005
1116,999710,1003470,695.364
1117,999720,1003470,694.774
1118,999730,1003470,694.273
1119,999740,1003470,693.835
1120,999750,1003470,693.47
1121,999760,1003470,693.156
1122,999770,1003470,692.861
1123,999780,1003470,692.614
1124,999790,1003470,692.417
1125,999800,1003470,692.225
1126,999810,1003470,691.983
1127,999820,1003470,691.841
1128,999830,1003470,691.729
1129,999840,1003470,691.687
1130,999850,1003470,691.636
1131,999860,1003470,691.636
1132,999870,1003470,691.584
1133,999880,1003470,691.646
1134,999890,1003470,691.683
1135,999900,1003470,691.768
1136,999910,1003470,691.827
1137,999920,1003470,691.924
1138,999930,1003470,692.073
1139,999940,1003470,692.167
1140,999950,1003470,692.195
1141,999960,1003470,692.214
1142,999970,1003470,692.197
1143,999980,1003470,692.23
1144,999990,1003470,692.278
1145,1000000,1003470,692.276
1146,1000010,1003470,692.298
1147,1000020,1003470,692.123
1148,1000030,1003470,691.822
1149,1000040,1003470,691.348
1150,1000050,1003470,690.682
1151,1000060,1003470,689.966
1152,1000070,1003470,689.151
1153,1000080,1003470,688.144
1154,1000090,1003470,687.009
1155,1000100,1003470,685.704
1156,1000110,1003470,684.309
1157,1000120,1003470,682.893
1158,1000130,1003470,681.808
1159,1000140,1003470,680.646
1160,1000150,1003470,679.319
1161,1000160,1003470,678.006
1162,1000170,1003470,676.575
1163,1000180,1003470,675.45
1164,1000190,1003470,674.108
1165,1000200,1003470,672.774
1166,1000210,1003470,671.555
1167,1000220,1003470,670.253
1168,1000230,1003470,669.607
1169,1000240,1003470,668.894
1170,1000250,1003470,668.194
1171,1000260,1003470,667.686
1172,1000270,1003470,667.225
1173,1000280,1003470,666.765
1174,1000290,1003470,666.351
1175,1000300,1003470,666.076
1176,1000310,1003470,665.852
1177,1000320,1003470,665.643
1178,1000330,1003470,665.424
1179,1000340,1003470,665.307
1180,1000350,1003470,665.245
1181,1000360,1003470,664.958
1182,1000370,1003470,664.416
1183,1000380,1003470,663.823
1184,1000390,1003470,663.566
1185,1000400,1003470,662.942
1186,1000410,1003470,661.967
1187,1000420,1003470,660.783
1188,1000430,1003470,659.359
1189,1000440,1003470,658.225
1190,1000450,1003470,657.024
1191,1000460,1003470,654.389
1192,1000470,1003470,651.931
1193,1000480,1003470,648.452
1194,1000490,1003470,645.444
1195,1000500,1003470,642.683
1196,1000510,1003470,640.138
1197,1000520,1003470,637.788
1198,1000530,1003470,635.49
1199,1000540,1003470,633.393
1200,1000550,1003470,631.352
1201,1000560,1003470,629.744
1202,1000570,1003470,627.821
1203,1000580,1003470,625.529
1204,1000590,1003470,623.403
1205,1000600,1003470,621.267
1206,1000610,1003470,619.045
1207,1000620,1003470,616.953
1208,1000630,1003470,615.033
1209,1000640,1003470,613.552
1210,1000650,1003470,612.457
1211,1000660,1003470,611.793
1212,999660,1003480,699.706
1213,999670,1003480,698.604
1214,999680,1003480,697.569
1215,999690,1003480,696.639
1216,999700,1003480,695.815
1217,999710,1003480,695.163
1218,999720,1003480,694.619
1219,999730,1003480,694.111
1220,999740,1003480,693.731
1221,999750,1003480,693.379
1222,999760,1003480,693.041
1223,999770,1003480,692.766
1224,999780,1003480,692.558
1225,999790,1003480,692.328
1226,999800,1003480,692.168
1227,999810,1003480,691.926
1228,999820,1003480,691.814
1229,999830,1003480,691.725
1230,999840,1003480,691.629
1231,999850,1003480,691.636
1232,999860,1003480,691.6
1233,999870,1003480,691.573
1234,999880,1003480,691.616
1235,999890,1003480,691.677
1236,999900,1003480,691.738
1237,999910,1003480,691.863
1238,999920,1003480,691.926
1239,999930,1003480,692.067
1240,999940,1003480,692.164
1241,999950,1003480,692.184
1242,999960,1003480,692.202
1243,999970,1003480,692.224
1244,999980,1003480,692.243
1245,999990,1003480,692.233
1246,1000000,1003480,692.236
1247,1000010,1003480,692.239
1248,1000020,1003480,692.071
1249,1000030,1003480,691.724
1250,1000040,1003480,691.21
1251,1000050,1003480,690.661
1252,1000060,1003480,689.934
1253,1000070,1003480,689.12
1254,1000080,1003480,688.093
1255,1000090,1003480,687.019
1256,1000100,1003480,685.767
1257,1000110,1003480,684.307
1258,1000120,1003480,683.072
1259,1000130,1003480,681.995
1260,1000140,1003480,680.75
1261,1000150,1003480,679.458
1262,1000160,1003480,678.089
1263,1000170,1003480,676.874
1264,1000180,1003480,675.611
1265,1000190,1003480,674.277
1266,1000200,1003480,672.897
1267,1000210,1003480,671.668
1268,1000220,1003480,670.457
1269,1000230,1003480,669.723
1270,1000240,1003480,668.979
1271,1000250,1003480,668.345
1272,1000260,1003480,667.851
1273,1000270,1003480,667.35
1274,1000280,1003480,666.955
1275,1000290,1003480,666.639
1276,1000300,1003480,666.297
1277,1000310,1003480,666.005
1278,1000320,1003480,665.739
1279,1000330,1003480,665.449
1280,1000340,1003480,665.206
1281,1000350,1003480,664.973
1282,1000360,1003480,664.619
1283,1000370,1003480,664.1
1284,1000380,1003480,663.393
1285,1000390,1003480,663.044
1286,1000400,1003480,662.53
1287,1000410,1003480,661.333
1288,1000420,1003480,660.245
1289,1000430,1003480,658.882
1290,1000440,1003480,657.554
1291,1000450,1003480,655.51
1292,1000460,1003480,653.128
1293,1000470,1003480,650.222
1294,1000480,1003480,647.411
1295,1000490,1003480,644.8
1296,1000500,1003480,642.247
1297,1000510,1003480,639.654
1298,1000520,1003480,637.28
1299,1000530,1003480,635.41
1300,1000540,1003480,633.563
1301,1000550,1003480,632.055
1302,1000560,1003480,630.448
1303,1000570,1003480,628.383
1304,1000580,1003480,626.22
1305,1000590,1003480,623.942
1306,1000600,1003480,621.654
1307,1000610,1003480,619.45
1308,1000620,1003480,617.223
1309,1000630,1003480,615.211
1310,1000640,1003480,613.66
1311,1000650,1003480,612.468
1312,1000660,1003480,611.678
1313,999660,1003490,699.486
1314,999670,1003490,698.408
1315,999680,1003490,697.382
1316,999690,1003490,696.426
1317,999700,1003490,695.65
1318,999710,1003490,694.994
1319,999720,1003490,694.453
1320,999730,1003490,693.981
1321,999740,1003490,693.626
1322,999750,1003490,693.306
1323,999760,1003490,692.987
1324,999770,1003490,692.68
1325,999780,1003490,692.445
1326,999790,1003490,692.251
1327,999800,1003490,692.046
1328,999810,1003490,691.869
1329,999820,1003490,691.759
1330,999830,1003490,691.684
1331,999840,1003490,691.586
1332,999850,1003490,691.549
1333,999860,1003490,691.543
1334,999870,1003490,691.562
1335,999880,1003490,691.582
1336,999890,1003490,691.652
1337,999900,1003490,691.758
1338,999910,1003490,691.914
1339,999920,1003490,691.95
1340,999930,1003490,692.087
1341,999940,1003490,692.16
1342,999950,1003490,692.154
1343,999960,1003490,692.198
1344,999970,1003490,692.196
1345,999980,1003490,692.195
1346,999990,1003490,692.187
1347,1000000,1003490,692.224
1348,1000010,1003490,691.924
1349,1000020,1003490,691.795
1350,1000030,1003490,691.614
1351,1000040,1003490,691.166
1352,1000050,1003490,690.647
1353,1000060,1003490,689.914
1354,1000070,1003490,689.131
1355,1000080,1003490,688.094
1356,1000090,1003490,687.043
1357,1000100,1003490,685.827
1358,1000110,1003490,684.356
1359,1000120,1003490,683.18
1360,1000130,1003490,682.05
1361,1000140,1003490,680.701
1362,1000150,1003490,679.48
1363,1000160,1003490,678.213
1364,1000170,1003490,677.039
1365,1000180,1003490,675.644
1366,1000190,1003490,674.377
1367,1000200,1003490,673.013
1368,1000210,1003490,671.791
1369,1000220,1003490,670.587
1370,1000230,1003490,669.735
1371,1000240,1003490,669.098
1372,1000250,1003490,668.535
1373,1000260,1003490,667.969
1374,1000270,1003490,667.509
1375,1000280,1003490,667.148
1376,1000290,1003490,666.837
1377,1000300,1003490,666.436
1378,1000310,1003490,666.092
1379,1000320,1003490,665.735
1380,1000330,1003490,665.39
1381,1000340,1003490,665.104
1382,1000350,1003490,664.913
1383,1000360,1003490,664.441
1384,1000370,1003490,663.849
1385,1000380,1003490,663.005
1386,1000390,1003490,662.498
1387,1000400,1003490,661.93
1388,1000410,1003490,660.759
1389,1000420,1003490,659.465
1390,1000430,1003490,657.894
1391,1000440,1003490,656.489
1392,1000450,1003490,654.51
1393,1000460,1003490,651.715
1394,1000470,1003490,648.813
1395,1000480,1003490,646.451
1396,1000490,1003490,644.076
1397,1000500,1003490,641.623
1398,1000510,1003490,639.186
1399,1000520,1003490,637.365
1400,1000530,1003490,635.426
1401,1000540,1003490,633.921
1402,1000550,1003490,632.567
1403,1000560,1003490,631.022
1404,1000570,1003490,628.998
1405,1000580,1003490,626.922
1406,1000590,1003490,624.464
1407,1000600,1003490,621.998
1408,1000610,1003490,619.727
1409,1000620,1003490,617.438
1410,1000630,1003490,615.375
1411,1000640,1003490,613.777
1412,1000650,1003490,612.501
1413,1000660,1003490,611.567
1414,999660,1003500,699.274
1415,999670,1003500,698.2
1416,999680,1003500,697.201
1417,999690,1003500,696.262
1418,999700,1003500,695.472
1419,999710,1003500,694.853
1420,999720,1003500,694.365
1421,999730,1003500,693.913
1422,999740,1003500,693.524
1423,999750,1003500,693.234
1424,999760,1003500,692.917
1425,999770,1003500,692.647
1426,999780,1003500,692.319
1427,999790,1003500,692.178
1428,999800,1003500,691.995
1429,999810,1003500,691.785
1430,999820,1003500,691.668
1431,999830,1003500,691.583
1432,999840,1003500,691.572
1433,999850,1003500,691.508
1434,999860,1003500,691.497
1435,999870,1003500,691.549
1436,999880,1003500,691.566
1437,999890,1003500,691.647
1438,999900,1003500,691.753
1439,999910,1003500,691.875
1440,999920,1003500,691.972
1441,999930,1003500,692.075
1442,999940,1003500,692.119
1443,999950,1003500,692.116
1444,999960,1003500,692.159
1445,999970,1003500,692.135
1446,999980,1003500,692.148
1447,999990,1003500,692.153
1448,1000000,1003500,692.179
1449,1000010,1003500,691.771
1450,1000020,1003500,691.316
1451,1000030,1003500,690.922
1452,1000040,1003500,691.026
1453,1000050,1003500,690.67
1454,1000060,1003500,689.994
1455,1000070,1003500,689.153
1456,1000080,1003500,688.102
1457,1000090,1003500,687.081
1458,1000100,1003500,685.779
1459,1000110,1003500,684.39
1460,1000120,1003500,683.22
1461,1000130,1003500,682.039
1462,1000140,1003500,680.665
1463,1000150,1003500,679.433
1464,1000160,1003500,678.254
1465,1000170,1003500,677.121
1466,1000180,1003500,675.781
1467,1000190,1003500,674.43
1468,1000200,1003500,673.072
1469,1000210,1003500,671.855
1470,1000220,1003500,670.727
1471,1000230,1003500,669.797
1472,1000240,1003500,669.137
1473,1000250,1003500,668.59
1474,1000260,1003500,668.062
1475,1000270,1003500,667.635
1476,1000280,1003500,667.279
1477,1000290,1003500,666.946
1478,1000300,1003500,666.521
1479,1000310,1003500,666.128
1480,1000320,1003500,665.743
1481,1000330,1003500,665.345
1482,1000340,1003500,665.047
1483,1000350,1003500,664.762
1484,1000360,1003500,664.252
1485,1000370,1003500,663.452
1486,1000380,1003500,662.574
1487,1000390,1003500,661.826
1488,1000400,1003500,661.033
1489,1000410,1003500,660.038
1490,1000420,1003500,658.713
1491,1000430,1003500,656.915
1492,1000440,1003500,655.448
1493,1000450,1003500,653.05
1494,1000460,1003500,650.411
1495,1000470,1003500,647.82
1496,1000480,1003500,645.594
1497,1000490,1003500,643.269
1498,1000500,1003500,641.063
1499,1000510,1003500,639.148
1500,1000520,1003500,637.365
1501,1000530,1003500,635.589
1502,1000540,1003500,634.268
1503,1000550,1003500,633.31
1504,1000560,1003500,631.578
1505,1000570,1003500,629.729
1506,1000580,1003500,627.479
1507,1000590,1003500,624.926
1508,1000600,1003500,622.355
1509,1000610,1003500,619.894
1510,1000620,1003500,617.597
1511,1000630,1003500,615.49
1512,1000640,1003500,613.851
1513,1000650,1003500,612.548
1514,1000660,1003500,611.514
1515,999660,1003510,699.03
1516,999670,1003510,697.983
1517,999680,1003510,697.03
1518,999690,1003510,696.147
1519,999700,1003510,695.345
1520,999710,1003510,694.727
1521,999720,1003510,694.282
1522,999730,1003510,693.808
1523,999740,1003510,693.451
1524,999750,1003510,693.134
1525,999760,1003510,692.835
1526,999770,1003510,692.56
1527,999780,1003510,692.226
1528,999790,1003510,692.046
1529,999800,1003510,691.872
1530,999810,1003510,691.735
1531,999820,1003510,691.603
1532,999830,1003510,691.562
1533,999840,1003510,691.493
1534,999850,1003510,691.444
1535,999860,1003510,691.44
1536,999870,1003510,691.468
1537,999880,1003510,691.498
1538,999890,1003510,691.584
1539,999900,1003510,691.721
1540,999910,1003510,691.864
1541,999920,1003510,691.944
1542,999930,1003510,692.08
1543,999940,1003510,692.118
1544,999950,1003510,692.122
1545,999960,1003510,692.208
1546,999970,1003510,692.173
1547,999980,1003510,692.152
1548,999990,1003510,692.138
1549,1000000,1003510,692.129
1550,1000010,1003510,691.678
1551,1000020,1003510,691.132
1552,1000030,1003510,690.668
1553,1000040,1003510,690.219
1554,1000050,1003510,689.962
1555,1000060,1003510,689.971
1556,1000070,1003510,689.21
1557,1000080,1003510,688.13
1558,1000090,1003510,687.012
1559,1000100,1003510,685.731
1560,1000110,1003510,684.447
1561,1000120,1003510,683.193
1562,1000130,1003510,682.01
1563,1000140,1003510,680.613
1564,1000150,1003510,679.43
1565,1000160,1003510,678.229
1566,1000170,1003510,677.065
1567,1000180,1003510,675.749
1568,1000190,1003510,674.375
1569,1000200,1003510,673.098
1570,1000210,1003510,671.907
1571,1000220,1003510,670.783
1572,1000230,1003510,669.825
1573,1000240,1003510,669.156
1574,1000250,1003510,668.59
1575,1000260,1003510,668.111
1576,1000270,1003510,667.713
1577,1000280,1003510,667.345
1578,1000290,1003510,666.953
1579,1000300,1003510,666.554
1580,1000310,1003510,666.092
1581,1000320,1003510,665.667
1582,1000330,1003510,665.284
1583,1000340,1003510,664.85
1584,1000350,1003510,664.462
1585,1000360,1003510,663.746
1586,1000370,1003510,663.055
1587,1000380,1003510,662.104
1588,1000390,1003510,661.091
1589,1000400,1003510,660.132
1590,1000410,1003510,659.201
1591,1000420,1003510,657.435
1592,1000430,1003510,656.037
1593,1000440,1003510,653.823
1594,1000450,1003510,651.413
1595,1000460,1003510,649.284
1596,1000470,1003510,647.296
1597,1000480,1003510,644.927
1598,1000490,1003510,642.87
1599,1000500,1003510,640.822
1600,1000510,1003510,639.064
1601,1000520,1003510,637.411
1602,1000530,1003510,635.719
1603,1000540,1003510,634.684
1604,1000550,1003510,633.838
1605,1000560,1003510,632.166
1606,1000570,1003510,630.266
1607,1000580,1003510,627.829
1608,1000590,1003510,625.361
1609,1000600,1003510,622.542
1610,1000610,1003510,619.963
1611,1000620,1003510,617.624
1612,1000630,1003510,615.566
1613,1000640,1003510,613.883
1614,1000650,1003510,612.511
